ID;amount;name;surname;fullname;email;active
4221;14.756;Beth;Finch;Danielle Lang;tina@mueller.ss;true
4222;177.836;Greg;Brennan;Tim Allison;cathy@brock.vu;false
4223;146.572;Virginia;Rollins;Steve Rich;virginia@jones.lu;false
4224;157.683;Bernard;Barton;Norman Chandler;todd@whitaker.pm;false
4225;136.412;Natalie;Moon;Dorothy Boswell;geraldine@stanton.fm;false
4226;192.702;Peter;Starr;George Reid;george@ballard.bf;false
4227;157.283;Marian;Stephens;Allen Hoyle;keith@caldwell.lu;false
4228;106.003;Thelma;Monroe;Kevin Hayes;glenda@reilly.ec;true
4229;195.739;Ben;Riddle;Patricia Lyons;glenn@horn.gq;false
4230;143.828;Willie;Levine;Glenda McMahon;eugene@glover.us;true
4231;100.505;Evelyn;Pickett;Ted Terrell;jeanette@hess.rs;true
4232;16.415;Steve;Eaton;Harriet Floyd;theodore@cannon.ro;false
4233;12.248;Bobby;Burnett;Glenda Fuller;eugene@sherrill.ml;false
4234;189.851;Barbara;Mayo;Leah Livingston;florence@haynes.nc;false
4235;139.399;Sara;Scott;Rhonda Jiang;audrey@murphy.mx;true
4236;102.716;Herbert;Berger;Milton Erickson;jerome@blalock.hm;false
4237;18.815;Carrie;Hester;Judith Barton;sheryl@floyd.ee;true
4238;139.607;Sidney;Russell;Hazel Morgan;russell@lancaster.mil;true
4239;139.219;Mary;Neal;Jack Sharp;megan@vaughan.cy;false
4240;194.998;Katharine;Hutchinson;Peggy Mann;rita@stanton.in;false
4241;109.704;Julia;O;Lester Baldwin;warren@james.af;true
4242;150.952;Dennis;Sawyer;Jenny Marsh;sheryl@goldstein.de;false
4243;11.302;Wade;Thornton;Ronnie Bowden;oscar@lowry.bo;false
4244;130.854;Rose;Stephens;Christy Boswell;sue@daniels.vg;false
4245;110.891;Edgar;Diaz;Helen Hu;max@bradshaw.sx;false
4246;190.806;Jack;Hull;Jessica Cooke;stephanie@braswell.mc;false
4247;168.041;James;Buckley;Jordan Mangum;eleanor@diaz.hn;false
4248;172.689;Pauline;Wallace;Evelyn Gibson;penny@hawkins.mg;false
4249;143.779;Mary;Parsons;Virginia Barton;christina@murphy.uz;true
4250;125.752;Dorothy;Kern;Jordan Barbour;hugh@hodge.ae;true
4251;13.374;Anita;McKee;Victor Galloway;penny@albright.om;true
4252;145.817;Kathy;Harmon;Lester Lam;mike@bowling.gr;false
4253;141.187;Lynn;Richards;Paige Walter;marc@rice.py;false
4254;168.182;Elisabeth;Wu;Jessica Li;neil@chung.ve;true
4255;190.442;Melinda;Brock;Janice Katz;carrie@katz.py;false
4256;116.039;Edgar;Chu;Willie Galloway;russell@english.aw;true
4257;166.319;Sheryl;Sullivan;Gretchen Denton;bernard@corbett.gh;true
4258;189.315;Sheryl;Lloyd;Eva Hardison;ian@coley.ga;true
4259;122.414;Beth;Hewitt;Joshua Matthews;phyllis@allen.um;false
4260;123.351;Warren;Koch;Leroy Black;elisabeth@freedman.sv;true
4261;14.096;Beth;Hayes;Kristin Hill;margaret@riddle.jm;true
4262;129.208;Paula;Pittman;Pauline Burnette;mark@matthews.aw;false
4263;116.599;Jessica;McLaughlin;Chris Briggs;katherine@conway.ki;false
4264;190.798;Harold;Kenney;Joanna Li;julia@chappell.mm;false
4265;158.258;Harriet;Berg;Ernest Proctor;kristen@mcnamara.hn;false
4266;151.504;Tim;Walton;Martin Huff;betty@barber.va;false
4267;101.989;Richard;Lam;Rachel Crane;janice@reed.gl;false
4268;124.682;Jessica;Allen;Chris Kenney;shannon@horowitz.py;false
4269;158.466;Sherri;Bray;Edwin Wallace;rhonda@chase.kg;true
4270;162.723;Willie;Brennan;Angela Crews;veronica@grant.er;true
4271;117.472;Judy;Atkins;Brent Lyons;dorothy@stephens.gh;false
4272;116.047;Joseph;Bowers;Warren Hardy;erin@pugh.bo;false
4273;160.516;Lee;Walsh;Helen Byrne;philip@duke.cr;false
4274;127.259;Courtney;Snow;Dwight Walton;gene@house.sd;false
4275;17.882;Leo;Kaplan;Dorothy Boykin;beth@king.ve;false
4276;132.641;Brent;McAllister;Jonathan Olsen;bill@hanna.hn;true
4277;126.105;Jacob;Wilkerson;Greg Haynes;jacob@franklin.mx;true
4278;103.901;Lori;Weeks;Steven Hernandez;evelyn@haynes.pg;true
4279;112.866;Pauline;Watkins;Sandra Sumner;hazel@francis.rs;false
4280;177.092;Sarah;Rice;Lester Hobbs;don@hamilton.gl;false
4281;131.955;Samantha;Summers;Beth Merritt;evelyn@kemp.ki;true
4282;10.076;Willie;Upchurch;Brenda Brock;gene@ritchie.ro;true
4283;163.259;Neal;Hendrix;Dawn Byrne;vincent@watts.ax;true
4284;167.981;Jacob;Green;Chris McNamara;eileen@heath.sk;false
4285;184.517;Allen;Goldman;Sue Locklear;luis@barbour.na;false
4286;156.681;Jennifer;Rowland;Regina Sinclair;sherri@bowling.tk;true
4287;193.066;William;Heath;Suzanne Fischer;rita@stone.sd;true
4288;12.905;Jose;Monroe;Judith Monroe;neal@barton.md;false
4289;131.752;Anna;Koch;Glenda Schroeder;lauren@park.pn;false
4290;101.273;Jonathan;Kenney;Katharine Robertson;gene@glass.ch;true
4291;140.989;Ann;Boswell;Bobby Hardy;meredith@chan.org;true
4292;180.931;Thelma;Davies;Leon O;mary@knowles.ec;true
4293;153.256;Lillian;Dickerson;Stephen Blackburn;charlotte@wang.hu;true
4294;147.721;Franklin;Woods;Carlos Newton;james@byrd.ug;false
4295;147.436;Kimberly;Dawson;Stacy Cain;ellen@lowe.pt;false
4296;158.154;Kathleen;Donovan;Zachary Stanley;bradley@atkins.cz;false
4297;16.36;Lester;Alexander;Regina Kennedy;evelyn@hanna.eh;false
4298;125.404;Anne;Hawley;Marcus Snow;franklin@kay.wf;false
4299;125.166;Nina;Sellers;Jordan Smith;edwin@newton.uy;false
4300;145.162;Wendy;Zhang;Evelyn Griffin;alexander@barbour.al;false
4301;172.557;Alan;Gross;Anita McNeill;dolores@wilkerson.kh;false
4302;185.454;Louis;Hendricks;Carl Black;carolyn@middleton.kz;true
4303;188.732;Melinda;Levin;Phyllis Boswell;jim@pittman.im;false
4304;139.231;Dennis;Proctor;William Branch;marian@cooke.br;false
4305;132.489;Frederick;Kramer;Sharon Coates;sue@haynes.eg;false
4306;101.168;Brian;Klein;Ian Richmond;michele@sawyer.je;true
4307;128.456;Julie;Branch;Patrick Caldwell;jerry@starr.ml;true
4308;14.681;Gene;Underwood;Jerome Connolly;dana@parsons.cg;true
4309;114.318;Annie;Haynes;Sue Welch;wesley@love.net;true
4310;152.289;Leigh;McLean;Chris Law;jon@mcclure.hk;false
4311;12.796;Maria;Carver;Richard Rosenberg;harvey@diaz.kn;false
4312;115.882;Vivian;Barefoot;Karen Wiley;alice@dillon.bq;true
4313;147.389;Louis;Owen;Toni Langley;franklin@nichols.sg;false
4314;18.11;Miriam;Gilbert;Sharon Harrell;elaine@lam.mx;false
4315;129.979;Dana;Hardison;Randy Benson;wendy@tyler.bg;true
4316;12.627;Oscar;Robinson;Rhonda Puckett;nelson@li.ar;false
4317;176.116;Theodore;Beatty;Jacob Oakley;allison@reed.km;true
4318;13.1;Peggy;Hicks;Harvey Bowles;brian@fisher.nr;false
4319;154.763;Warren;Watson;Wesley Freeman;hannah@massey.pe;false
4320;141.752;Dan;Gibson;Tim Hicks;guy@katz.bh;false
4321;166.557;Mark;McLean;Julia Crawford;becky@boykin.cd;false
4322;174.222;Juan;Sutton;Eddie McKenna;alfred@love.fi;true
4323;147.804;Harvey;Kaplan;Thelma McAllister;vickie@woodward.cn;true
4324;137.534;Joseph;Blum;Lewis Franklin;jeanette@welch.ky;true
4325;163.899;Lewis;Branch;Holly Huff;allen@stephens.net;true
4326;104.924;Alex;Hewitt;Curtis Stanton;ronald@mcmahon.im;false
4327;109.971;Paige;Boswell;Neal Dickinson;rodney@curtis.so;false
4328;123.044;Patrick;Cassidy;Jose Starr;geraldine@proctor.cy;false
4329;147.875;Chris;Currie;Penny Leach;jack@pearson.la;true
4330;133.449;Francis;Crawford;Steven Connor;terry@dunlap.et;false
4331;199.779;Paula;Langley;Betty Robinson;bob@olson.ni;true
4332;168.251;Don;Harmon;Lloyd Silverman;shannon@tyson.tw;false
4333;10.423;Jim;O;Crystal Wiley;dana@humphrey.gi;true
4334;175.692;Gloria;Chen;Clara Lassiter;martha@dunn.ai;true
4335;101.122;Albert;Woods;Timothy Byrne;carol@brady.sh;true
4336;132.029;Patrick;Chu;Neal Lyons;wesley@ritchie.cv;false
4337;154.074;Catherine;Byrne;Hazel Bowers;lillian@dolan.sg;false
4338;108.727;Jay;Cooper;Deborah Love;kathy@weinstein.ge;true
4339;107.444;Mary;Long;Wanda Richmond;valerie@hernandez.is;false
4340;149.007;Marlene;Davies;Lucille Case;kathy@bowling.st;false
4341;108.072;Hazel;Raynor;Kurt Li;shawn@bowers.lu;true
4342;157.909;Phyllis;Donovan;Sue Hartman;shirley@quinn.ma;false
4343;19.342;Willie;Quinn;Claude Reid;melanie@ellington.bg;false
4344;111.569;Penny;Washington;Kimberly O;clyde@cash.mm;true
4345;182.685;Christy;York;Maria Harris;don@rich.net;false
4346;154.068;Chris;Berger;Bradley Bradshaw;jamie@o.bh;false
4347;197.867;Julie;McCarthy;Audrey Baker;caroline@kang.gw;true
4348;109.706;Stephanie;Jones;Maurice Gray;judith@schultz.cf;true
4349;176.209;Arthur;Norman;Doris Cross;tonya@mayer.so;false
4350;19.591;George;Morse;Florence Hanna;chris@nguyen.tr;true
4351;120.886;Dorothy;Pearce;Kyle Ellis;emily@currie.mp;true
4352;182.479;Harold;Dickinson;Ralph Haynes;philip@chang.tl (changed from tp);false
4353;190.643;Terry;Wu;Doris Diaz;guy@mcdonald.yt;false
4354;191.397;Audrey;Joseph;Diana Dunn;rick@braun.zm;false
4355;11.049;Becky;Norman;Kristin Hobbs;diana@park.sk;true
4356;145.937;Patrick;Graham;Alicia Abbott;kevin@goldman.gd;false
4357;16.362;Dean;Hobbs;Henry Graves;julia@high.kh;false
4358;191.152;Susan;Dolan;Evelyn Floyd;annette@stevens.ht;true
4359;144.501;Rita;Chang;Thomas Griffin;joy@pearson.bl;true
4360;120.438;Amy;Richmond;Mary Stevenson;julia@crane.lk;true
4361;193.344;Leroy;Harvey;Gail Langley;zachary@ford.aw;false
4362;194.731;Jeff;Norton;Luis Burch;leo@ritchie.gf;true
4363;150.354;Stephanie;Riddle;Monica Davenport;leah@pittman.td;false
4364;144.936;Charlotte;Barbour;Jordan Kearney;gene@king.pt;true
4365;187.211;Annie;Branch;Jon Haynes;oscar@beatty.bq;false
4366;190.175;Ian;McLeod;George Morgan;bruce@pitts.sm;false
4367;197.075;Emily;O;Christina Hartman;judith@hardison.md;true
4368;153.682;Sue;Langley;George Schroeder;jacob@gill.org;true
4369;143.878;Clyde;Hernandez;Nicole Tilley;rita@choi.ye;true
4370;189.049;Jon;Lucas;Rodney Brady;judith@becker.sn;false
4371;158.545;Wesley;Koch;Joshua Becker;bobby@harmon.zm;true
4372;102.062;Melanie;Carey;Brett Barber;suzanne@hatcher.je;false
4373;148.163;Zachary;Schroeder;Lisa Burnett;kent@ritchie.ec;false
4374;170.336;Joann;Mayo;Barry Kelly;natalie@burnette.bj;false
4375;104.131;Dwight;Vincent;Erin Lanier;danielle@oakley.fk;false
4376;194.146;Steve;Richardson;Kristin Tilley;jack@lindsay.sg;false
4377;124.263;Jan;May;Sidney Townsend;rita@stone.bw;true
4378;138.127;Harvey;Fox;Frederick Harris;vanessa@henson.cv;true
4379;160.587;George;Skinner;Jonathan Reed;douglas@petersen.fi;true
4380;140.696;Marshall;Lynn;Vivian Bender;katie@rogers.bi;true
4381;130.266;Regina;Fletcher;Geoffrey Quinn;hazel@peterson.fo;true
4382;190.936;Gary;Pate;Gloria Woods;michelle@beasley.ee;false
4383;102.114;Sherry;Glover;George Harmon;angela@thompson.tt;false
4384;139.462;Evelyn;Schwartz;Ernest Bolton;jennifer@woods.st;false
4385;173.716;Jason;Chandler;Scott Skinner;glenn@wrenn.tw;true
4386;118.715;Carl;McKay;Eric Bowers;jerome@sawyer.pr;false
4387;146.132;Eleanor;MacDonald;Penny Chase;rita@floyd.na;false
4388;191.123;Jerry;Brennan;Bradley Winters;tim@lassiter.gw;true
4389;122.095;Marlene;Monroe;Judith Barber;jennifer@russell.tm;true
4390;136.614;Peggy;Pollard;Alex Hutchinson;gloria@braun.ms;true
4391;191.042;Sarah;Chandler;Dan Reed;adam@snyder.ws;true
4392;143.306;Sandra;Sawyer;Lucy Morgan;kyle@boyd.ci;true
4393;144.971;Edna;Rosenthal;Nina Buckley;alex@marks.je;false
4394;177.771;Rodney;Branch;Gene Proctor;clifford@padgett.mg;true
4395;181.472;Marcus;Justice;Terry Godwin;terry@cox.ss;true
4396;15.994;Julia;Boswell;Katharine Wall;allison@atkins.cz;false
4397;172.632;Vincent;Erickson;Aaron Wrenn;nicholas@honeycutt.ma;false
4398;164.111;Jamie;Stephens;Shannon Gordon;marsha@brantley.tn;true
4399;14.827;Randy;Gilbert;Louise Case;douglas@connolly.aw;true
4400;165.656;Evelyn;Middleton;Oscar Vincent;ronnie@roy.is;false
4401;118.304;Stephanie;Ford;Jennifer Black;rebecca@love.wf;false
4402;114.741;Franklin;Alexander;Claire Kaplan;peter@olson.my;false
4403;162.432;Eleanor;Lowry;Beth Hedrick;katie@stanton.lt;true
4404;164.897;Eddie;Crawford;Katharine Davidson;sherri@cash.mm;false
4405;162.135;Janice;Abbott;Claire Sutton;kenneth@lawrence.md;false
4406;11.469;Glenda;McFarland;Christina Dickerson;alice@norman.tl (changed from tp);false
4407;178.704;Lewis;Dodson;Betsy Casey;lynne@bowling.th;false
4408;110.483;Ben;Clements;Judith Puckett;nicholas@bowers.mm;true
4409;153.927;Courtney;Lutz;Clifford Harmon;regina@bowers.tf;false
4410;159.712;Peggy;Bowman;Annette Blalock;lynne@stevenson.cf;false
4411;146.056;Ashley;Glover;Lucille Little;jordan@lamb.gn;true
4412;12.085;Joshua;Warren;Jeanette Pearson;faye@bowers.nu;true
4413;187.357;Troy;Barton;Helen McLeod;george@hines.zw;true
4414;100.905;Vincent;Townsend;Kathy Gordon;ralph@butler.lb;false
4415;143.889;Jill;Davenport;Clifford McAllister;steve@davidson.tv;true
4416;126.372;Justin;Harrell;Eileen Copeland;christine@byrne.gi;true
4417;113.115;Christina;Best;Joan Melton;norman@mccarthy.gb;true
4418;188.477;Alan;Clarke;Jack Stephens;sue@abbott.th;false
4419;162.897;Joel;Gilbert;Sara Braun;vernon@chandler.wf;true
4420;15.597;Gene;Shapiro;Matthew Morris;ralph@mckay.pe;true
4421;119.798;Stacy;Harris;Claire Cooper;elsie@chan.pg;true
4422;151.961;Doris;Warren;Marlene Freeman;malcolm@bowling.ua;true
4423;117.311;Gina;Hoover;Lee Ashley;jeanette@pearce.al;true
4424;17.006;Allan;Kelley;Janice Singleton;sandra@desai.tg;false
4425;160.991;Bobby;Hicks;Jason Mangum;allison@byers.tj;true
4426;116.908;Lynda;Sawyer;Sherri McNamara;stacy@daniel.bh;true
4427;15.918;Ann;Fischer;Dana House;marian@weiss.cg;true
4428;184.531;Kelly;Cain;Carolyn Morgan;denise@olsen.sk;true
4429;114.449;Paige;Nixon;Theresa Woods;samuel@godfrey.fr;false
4430;171.586;Jose;Douglas;Nicole Hayes;stephen@fleming.ge;false
4431;122.595;Edgar;Blair;Gene Kennedy;harry@henry.nu;false
4432;164.885;Jon;Little;Kara Wrenn;nina@alston.ro;false
4433;149.591;Joanne;Henry;Adam Stanton;kurt@christian.tw;false
4434;112.262;Lester;Turner;Franklin Rodgers;eva@koch.hu;true
4435;120.846;Vicki;Field;Christina Harvey;anita@mueller.lc;true
4436;190.363;Carrie;Burch;Colleen Wagner;laurence@wu.et;false
4437;160.884;Ronald;Schroeder;Lucille Watts;phyllis@li.fm;false
4438;107.722;Neal;Proctor;Barry Warren;dorothy@burnette.bi;false
4439;14.329;Glenn;Hendrix;Katherine Conrad;bernard@franklin.lu;false
4440;192.323;Allan;Dickson;Christian Livingston;neal@pappas.ie;false
4441;182.777;Marion;Fisher;Vicki Summers;lorraine@mckenna.vg;true
4442;136.039;Todd;Lyons;Gretchen Moss;brandon@caldwell.ky;true
4443;112.063;Jennifer;Burnett;Hilda Horne;randall@pickett.ax;false
4444;195.136;Bobby;Heath;Dennis Wrenn;lillian@bowman.bh;true
4445;180.844;Carrie;Bray;Mary Hayes;matthew@glass.bt;true
4446;176.613;Lester;Zimmerman;Raymond Hartman;elaine@james.kz;true
4447;125.842;Lester;Tyler;Sue Fisher;terry@nichols.za;false
4448;137.524;Douglas;Currie;Patricia Wall;marsha@hensley.mn;false
4449;184.476;Alison;Harrell;Sandra Sharp;gina@summers.re;false
4450;189.459;Kristen;Scarborough;Jeff Brantley;jessica@hale.aw;true
4451;164.725;Steve;Hinton;Bill Jernigan;teresa@davies.wf;true
4452;151.499;Catherine;Jennings;Sandra Beatty;susan@dalton.tj;true
4453;143.931;Louis;Pickett;Joann Hood;marianne@benton.ph;false
4454;131.959;Julie;Fink;Patsy Bradshaw;leroy@stuart.mn;true
4455;110.425;Nicholas;Abbott;Natalie Bowman;diana@branch.bh;true
4456;124.256;Leo;Corbett;Claude Nash;edgar@chung.mn;false
4457;141.702;Sharon;Pitts;Shirley Hall;ellen@willis.ag;true
4458;161.162;Joel;Burgess;Gene Chang;oscar@mcneill.cm;true
4459;164.113;Ted;Copeland;Russell Harrell;kenneth@alexander.qa;false
4460;173.752;Jamie;Blackburn;Samantha Sykes;natalie@roach.io;true
4461;127.226;Neal;Lowry;Eileen Merritt;dan@phillips.ml;false
4462;146.467;Dianne;Henry;Sandy Jennings;edwin@cooke.sd;false
4463;187.895;Jane;Langley;Margaret Carlson;neal@waller.mx;false
4464;138.064;Glenda;Jernigan;Leslie Morgan;eric@klein.mp;true
4465;105.451;Kristin;Singer;Jennifer Ritchie;melanie@carter.np;false
4466;168.794;Jessica;Finch;Harry Arnold;samuel@morris.gov;false
4467;160.303;Chris;Singleton;Sheryl Hamilton;elsie@waller.re;true
4468;159.418;Theresa;Maynard;Arlene Wu;melinda@chase.bj;false
4469;172.779;Teresa;Schroeder;Ashley Hensley;neal@lucas.gw;true
4470;137.361;Joan;May;Jenny Hoyle;jim@schroeder.cg;true
4471;100.174;Paula;Reilly;Natalie Quinn;charlene@hutchinson.dz;true
4472;165.981;Bonnie;Liu;Martha Stevens;shawn@craven.bl;true
4473;189.243;Robert;Eaton;Eva Graves;bill@chang.ni;false
4474;194.164;Ethel;Stanley;Richard Byrne;leah@moran.kz;false
4475;117.972;Heidi;Snow;Leslie Lowe;gretchen@park.fm;false
4476;12.961;Barry;Reilly;Joan Strickland;amanda@cain.ug;false
4477;190.024;Lucille;Rich;Alex Hendrix;gene@walton.je;false
4478;143.025;Albert;Kelley;Lloyd Erickson;toni@honeycutt.by;false
4479;162.134;Sherry;Sumner;Vanessa Hoover;sarah@bowling.gh;false
4480;15.469;Joe;Davis;Philip Sawyer;gayle@baldwin.gr;true
4481;155.312;Steven;Glass;Sandra McKenzie;kenneth@casey.edu;true
4482;148.418;Gayle;Fitzpatrick;Elaine Moss;barbara@watkins.pg;false
4483;166.697;James;Nelson;Jessica Vaughan;eva@denton.me;false
4484;124.311;Lynn;Buckley;Chris Houston;kurt@melton.am;true
4485;123.333;Donna;Goldman;Lee Jones;ethel@fletcher.hn;false
4486;186.884;Bernice;Levine;Sidney Cook;vincent@wallace.io;false
4487;162.219;Harold;Dickson;Hannah Underwood;frances@lamb.kz;true
4488;124.483;Karen;Albright;Constance Beach;joel@burton.au;false
4489;19.719;Jennifer;Briggs;Louis Fischer;roberta@garrett.pt;true
4490;132.595;Ellen;Hill;Geoffrey Wallace;stephen@kaplan.ga;false
4491;176.135;Darlene;Dickerson;Alex Watts;penny@moser.az;true
4492;189.098;Raymond;Francis;Kristine Reid;joshua@cross.ky;false
4493;138.693;Angela;Whitley;Peter Fink;martin@chung.er;false
4494;120.315;Regina;Payne;Martin Diaz;caroline@cherry.tw;false
4495;194.584;Natalie;Silverman;Beth Friedman;shannon@james.by;true
4496;157.757;Louis;McGuire;Kristina Burke;alison@creech.et;true
4497;100.693;Dwight;Goldberg;Jennifer West;sandra@harmon.id;true
4498;126.805;Jon;Schroeder;Alvin Hoyle;marilyn@fischer.is;true
4499;155.245;Justin;Olson;Marcia Alston;stacy@baldwin.al;false
4500;153.324;Karen;Frederick;Kurt Hinson;julie@nichols.tn;true
4501;131.538;Frederick;McNamara;Eric Hardison;ben@walsh.ch;true
4502;197.679;Anne;Rice;Heidi Stone;neal@beck.tk;false
4503;137.701;Paige;Coley;Cheryl Honeycutt;nina@kent.zw;false
4504;106.821;Ian;Dale;Beth Morris;dolores@carroll.uz;true
4505;175.922;Stephanie;Buckley;Melinda Sawyer;florence@sumner.pf;false
4506;10.385;Tommy;Zhang;Kyle Butler;gary@case.gt;false
4507;132.749;Amanda;Jenkins;Vivian McAllister;darlene@lawrence.se;true
4508;110.591;Geoffrey;Smith;Marilyn Solomon;kimberly@perkins.gm;false
4509;186.764;Joel;Hawkins;Ronald McCall;lloyd@matthews.io;true
4510;13.151;Robert;McCall;Oscar Chung;vernon@mckenzie.ge;true
4511;101.307;Leroy;McAllister;Shelley Sparks;melissa@freeman.se;false
4512;137.748;Kenneth;Brock;Annie Nixon;mike@eason.tk;true
4513;160.828;Katharine;Gunter;Leroy Yang;elsie@starr.gt;false
4514;143.993;Toni;Scarborough;Stephanie Fisher;jordan@cross.ls;true
4515;149.576;Keith;Jones;Florence Spivey;thelma@garrison.sd;true
4516;106.157;Carlos;Hayes;Sherri Boyette;luis@moran.nc;false
4517;12.388;Bill;Mayo;Claude Hill;martin@yang.hk;true
4518;103.859;Sandy;Richmond;Willie Haynes;eddie@puckett.um;true
4519;198.503;Kathleen;Starr;Maurice Mack;kyle@berger.ci;true
4520;148.065;Sandra;Abbott;Bernard Adkins;nathan@robinson.et;false
4521;198.792;Barbara;Horn;Joy Lowe;betty@waters.bg;false
4522;157.841;Lester;Steele;Erin Beach;alvin@weeks.pg;false
4523;164.682;Nicholas;Livingston;Jordan Garcia;christopher@kirk.km;true
4524;151.018;Alex;Olson;James Barefoot;jeanne@pridgen.wf;true
4525;153.842;Lois;Branch;Ross Becker;amanda@kirk.tl (changed from tp);true
4526;158.466;Janet;Daniel;Carlos Clarke;meredith@glover.th;true
4527;131.492;Leslie;Baker;Glenda McKnight;veronica@mcguire.ci;false
4528;186.027;Maria;Godfrey;Theresa Conrad;douglas@singleton.bt;false
4529;168.661;Clara;Whitehead;Wesley Ball;gayle@nash.gh;true
4530;116.732;Meredith;Harris;Janice Schroeder;warren@wolf.dk;true
4531;132.111;Marcia;Hamrick;Warren Harmon;wesley@alexander.cd;false
4532;194.446;Franklin;Goldman;Ken Montgomery;courtney@benton.nl;false
4533;196.587;Dianne;Hunt;Kelly Lynn;clyde@lamb.al;true
4534;182.491;Wesley;Best;Willie Carlton;dawn@olson.tw;false
4535;114.758;Randall;McKenna;Brett Schultz;neil@becker.tl (changed from tp);true
4536;143.656;Renee;Whitley;Brandon Stanton;jamie@glover.us;true
4537;139.856;Kyle;McIntosh;Joy Nichols;brenda@byers.bd;false
4538;152.123;Melanie;Holloway;Lois Rosenthal;amy@eason.af;false
4539;104.813;Grace;Donovan;Ted Starr;erin@peterson.ni;false
4540;179.346;Karen;Nguyen;Jean McLean;roy@montgomery.ga;true
4541;164.112;Judith;Lutz;Kelly Sparks;stacy@rogers.aw;false
4542;156.835;Robin;Underwood;Sean Koch;dean@wallace.au;false
4543;127.062;Annie;Mills;Roy Lyons;leo@nixon.mu;false
4544;188.718;Marcus;Skinner;Gayle Smith;jack@lawrence.za;true
4545;173.421;Tonya;Murphy;Nina Rich;kate@pickett.kr;false
4546;124.433;Anne;Fox;Kathy Griffin;gene@li.pw;true
4547;116.449;Brooke;Schroeder;Peggy Scott;frances@burnette.cy;true
4548;127.214;Nicholas;Hayes;Hugh Goldberg;alice@pittman.bi;false
4549;170.305;Marian;Ross;Kelly Hawley;christy@crawford.ag;false
4550;107.444;Derek;Coble;Neal Fitzpatrick;lynda@bowling.pr;false
4551;137.115;Renee;Schwartz;Betty Cannon;troy@justice.rw;false
4552;145.017;Elaine;Parrott;Lester Abbott;marshall@boyette.tt;false
4553;191.414;Juan;Katz;Miriam Creech;billie@vaughn.se;true
4554;138.162;Kelly;Cash;Audrey Turner;gretchen@elmore.kz;false
4555;133.069;Diana;Lang;Melanie Olson;roger@summers.co;true
4556;111.755;Thelma;Hayes;Regina Guthrie;carol@eason.sz;true
4557;132.737;Virginia;Abbott;Glenda Burton;barbara@sawyer.tz;true
4558;165.614;Marsha;Wilkerson;Sharon Davenport;leon@pate.me;true
4559;133.137;Kathy;Rogers;Neal Rosenthal;rose@o.br;false
4560;182.214;Matthew;Kinney;Bruce Davidson;judith@watts.bl;false
